epoch,iterations,residual norm,PDE_Err,FC_Err
4342,2,6.096801494493053e-16,0.0647591588924812,0.04436317765919462
4343,2,6.096556910872792e-16,0.06471797751363455,0.044399715944161144
4344,2,6.093488799865987e-16,0.0646768136122537,0.04450929304624651
4345,2,6.093342926116496e-16,0.0646356672541339,0.04474003091208267
4346,2,6.093049882260401e-16,0.064594538501673,0.04492653058367324
4347,2,6.092888294217046e-16,0.06455342741805496,0.04507090778620437
4348,2,6.092513540990713e-16,0.06451233406819902,0.045175323817305824
4349,2,6.092400832158686e-16,0.06447125851369555,0.04524196365956357
4350,2,6.092204522020911e-16,0.06443020081847393,0.04527301630520064
4351,2,6.092091099360259e-16,0.06438916104436708,0.045270656940203935
4352,2,6.091995433816183e-16,0.06434813925434403,0.04545098270455128
4353,2,6.093119172946584e-16,0.06430713551105909,0.04563412757885743
4354,2,6.083465165265208e-16,0.06426614987552733,0.04577638934541106
4355,2,6.08331742918101e-16,0.06422518241026114,0.04587993064821383
4356,2,6.0831897871848755e-16,0.06418423317744555,0.045946927282791705
4357,2,6.08303603092816e-16,0.06414330223808258,0.04597954430873408
4358,2,6.082889884902621e-16,0.06410238965279576,0.04597991715660221
4359,2,6.082747326038696e-16,0.06406149548333061,0.04619833752096625
4360,2,6.082621651394357e-16,0.06402061979061098,0.04638904517530129
4361,2,6.082477381699292e-16,0.06397976263533058,0.04653895151572662
4362,2,6.082332700313662e-16,0.06393892407725472,0.046650168815869364
4363,2,6.08217817678651e-16,0.06389810417595897,0.0467248519367125
4364,2,6.083074330168545e-16,0.06385730299390936,0.046765160064889955
4365,2,6.072737701192616e-16,0.06381652058894825,0.046773229386838366
4366,2,6.072596356559593e-16,0.06377575702093762,0.04688949505816886
4367,2,6.072459936167212e-16,0.06373501234981845,0.04710224769857163
4368,2,6.072147117340951e-16,0.06369428663373462,0.047273563900747106
4369,2,6.071952026337155e-16,0.06365357993321281,0.047405447356752006
4370,2,6.071853600070225e-16,0.06361289230608587,0.04749998391120336
4371,2,6.071717999189319e-16,0.06357222381141679,0.047559291051921804
4372,2,6.071676399899911e-16,0.06353157450785309,0.047585482601313345
4373,2,6.071745882485413e-16,0.06349094445286176,0.04759284723802715
4374,2,6.091406024576932e-16,0.06345033370456644,0.047847720624352164
4375,2,6.090833608721334e-16,0.06340974232142459,0.04805883298540259
4376,2,6.0906383209793375e-16,0.06336917036019189,0.04822803371610007
4377,2,6.091125663864683e-16,0.063328617878373,0.04835723827151028
4378,2,6.085171584394126e-16,0.0632880849332745,0.048448513988601505
4379,2,6.091098435519755e-16,0.06324757158194631,0.04850400068145966
4380,2,6.084751851929782e-16,0.0632070778817349,0.04852585719611113
4381,2,6.084612697496982e-16,0.06316660388807131,0.04857460210225817
4382,2,6.084464470476973e-16,0.06312614965853088,0.04883390600165072
4383,2,6.084332579422918e-16,0.06308571524918967,0.049048485943030684
4384,2,6.084196521004019e-16,0.0630453007154544,0.049220238928047166
4385,2,6.084077274208067e-16,0.06300490611288219,0.049351106169535086
4386,2,6.083921191586688e-16,0.06296453149827548,0.049443075191870633
4387,2,6.084002573769338e-16,0.06292417692688625,0.049498269512344706
4388,2,6.083845298403241e-16,0.06288384245312457,0.049518872246618884
4389,2,6.083735023396705e-16,0.06284352813184331,0.04950707491130579
4390,2,6.083605920642692e-16,0.06280323401937334,0.049675111295934826
4391,2,6.083477648550199e-16,0.06276296016995696,0.04989705596299743
4392,2,6.083295537854385e-16,0.06272270663675363,0.050075680616012974
4393,2,6.083128062414964e-16,0.06268247347559412,0.050212932195030646
4394,2,6.083127419898746e-16,0.06264226073969685,0.05031079248603021
4395,2,6.082931547838933e-16,0.06260206848203044,0.05037127846808431
4396,2,6.080289355500411e-16,0.06256189675843564,0.05039653088487306
4397,2,6.080149498554678e-16,0.06252174562151276,0.050388737443833875
4398,2,6.080030048064356e-16,0.06248161512454996,0.05048557358927397
4399,2,6.079989271971718e-16,0.06244150532063851,0.05072521301323185
4400,2,6.078924453224913e-16,0.062401416263061824,0.05092038954135347
4401,2,6.078750607011655e-16,0.062361348003606806,0.05107306986337434
4402,2,6.078812754269435e-16,0.06232130059608877,0.05118523228150984
4403,2,6.078689751289377e-16,0.0622812740916331,0.05125888121195743
4404,2,6.07865300856216e-16,0.06224126854344976,0.05129604807578403
4405,2,6.07835511964341e-16,0.06220128400323906,0.05129888048685416
4406,2,6.058641516897475e-16,0.06216132052236968,0.05126956621952061
4407,2,6.046138978439043e-16,0.06212137815386666,0.05150980758754642
4408,2,6.05636182575325e-16,0.062081456947101585,0.05172941236742723
4409,2,6.0436738545113375e-16,0.062041556954828644,0.051904955091890415
4410,2,6.043545945952489e-16,0.06200167822759854,0.052038431219898484
4411,2,6.04343445585234e-16,0.061961820816703886,0.05213184204514221
4412,2,6.031540491949419e-16,0.061921984772278296,0.05218720547554234
4413,2,6.039714486774073e-16,0.061882170144771056,0.052206548694817556
4414,2,6.039982810769585e-16,0.06184237698494631,0.052191867390645186
4415,2,6.047976763956888e-16,0.06180260534329372,0.05223113629686971
4416,2,6.047895586547991e-16,0.0617628552689171,0.05247821748964654
4417,2,6.047811952550262e-16,0.061723126811262366,0.05267914575717292
4418,2,6.047515701091488e-16,0.06168339291396037,0.052835963080584136
4419,2,6.046634554178302e-16,0.06164369287103884,0.05295025913953921
4420,2,6.046674784847333e-16,0.06160402052561738,0.053023127540017256
4421,2,6.046556584702104e-16,0.061564373774033135,0.053055204208778406
4422,2,6.046426380850815e-16,0.061524751678183484,0.05304539936502373
4423,2,6.046326967192736e-16,0.06148515371038603,0.05299138884248933
4424,2,6.0461995072800715e-16,0.06144557953063044,0.053068801022426726
4425,2,6.046092976384211e-16,0.06140602889753753,0.05329246611664118
4426,2,6.045985985803671e-16,0.061366501632793294,0.05345861302578747
4427,2,6.060819155084662e-16,0.06132699760059253,0.05356456459947978
4428,2,6.060966947648084e-16,0.061287516695645236,0.05359708037875777
4429,2,6.091821443361036e-16,0.061248058837782574,0.05354454399567388
4430,2,6.097049892035624e-16,0.061208623964098444,0.053399990516611595
4431,2,6.11655019229035e-16,0.06116921202718727,0.053150745586654224
4432,2,6.123215038277631e-16,0.0611298229936013,0.053369848253472796
4433,2,6.119988481305528e-16,0.061090456839541576,0.0534802495336173
4434,2,6.122718209669451e-16,0.061051113547491195,0.05340046946479937
4435,2,6.031585161794044e-16,0.06101179311092002,0.05312642419055713
4436,2,6.031436251725484e-16,0.06097249552874125,0.052678997711970155
4437,2,6.031214154005099e-16,0.06093322080509257,0.05208667727543137
4438,2,6.031086097609514e-16,0.06089396894893982,0.05200907725577686
4439,2,6.030931556825872e-16,0.060854739971827485,0.05195662128099521
4440,2,6.030779802442547e-16,0.060815533892543835,0.05172882755339003
4441,2,6.030623443946387e-16,0.060776350728475134,0.05135076895401269
4442,2,6.030412315239628e-16,0.06073719050373107,0.05033228906051512
4443,2,6.030246979651685e-16,0.060698053242305414,0.04939834517613484
4444,2,6.030104479157794e-16,0.060658938970527834,0.04942327950412384
4445,2,6.029933289241244e-16,0.060619847718549266,0.04886329321922567
4446,2,6.029796272112711e-16,0.060580779516098734,0.0480004157683922
4447,2,6.029635754446228e-16,0.06054173439304149,0.04698543983802317
4448,2,5.998852447844799e-16,0.060502712384921484,0.04590392637761731
4449,2,5.998698804056147e-16,0.060463713523739596,0.045668445672939484
4450,2,5.998589539234634e-16,0.06042473784491646,0.04569054534155015
4451,2,5.998999074645405e-16,0.060385785383428967,0.04573796384726769
4452,2,5.998828978632508e-16,0.06034685617693224,0.04589853478984551
4453,2,6.000286440321047e-16,0.06030795026137349,0.04602689652506875
4454,2,6.000160924776598e-16,0.060269067674058915,0.04612500071546677
4455,2,6.0000044257046e-16,0.060230208453384185,0.04619475839024112
4456,2,6.000403793478193e-16,0.06019137263754458,0.04662894379754867
4457,2,6.000250761330396e-16,0.06015256026476436,0.047036398305912996
4458,2,5.999853778697637e-16,0.06011377137322478,0.0473580953536068
4459,2,5.9996763872553e-16,0.06007500600280767,0.04760308450237005
4460,2,5.999544011876517e-16,0.060036264192548386,0.04777978286570672
4461,2,5.99809363280029e-16,0.05999754598213396,0.047895999751403906
4462,2,5.997905558838474e-16,0.059958851409946626,0.04795895432469166
4463,2,5.994407787641464e-16,0.05992018051657534,0.04797529092124719
4464,2,5.997667848558482e-16,0.059881533341516927,0.04795109483033855
4465,2,5.994165469486948e-16,0.05984290992442316,0.04789191012663174
4466,2,5.9978016507679e-16,0.05980431030314361,0.04780276027262609
4467,2,5.994122549556645e-16,0.05976573452006219,0.04768817162721817
4468,2,5.994078697956841e-16,0.05972718261226258,0.04755219961180224
4469,2,5.994267534956036e-16,0.05968865462168642,0.047442312179715174
4470,2,5.994097164776713e-16,0.05965015058589852,0.04748548155347976
4471,2,5.993966223910656e-16,0.059611670545952,0.047503621068019086
4472,2,5.993814510745174e-16,0.05957321453982538,0.047531469793904435
4473,2,5.99352670853427e-16,0.05953478260768487,0.047710695576030915
4474,2,5.993448694983723e-16,0.05949637478812113,0.0478557790418499
4475,2,5.993382037223686e-16,0.05945799112170046,0.04796877000173616
4476,2,5.994192715568877e-16,0.05941963164631346,0.0480517105087408
4477,2,5.945379370097956e-16,0.059381296400967246,0.04810660377664533
4478,2,5.945496104918826e-16,0.059342985424770386,0.04813539279802548
4479,2,5.945386634479139e-16,0.059304698756084614,0.0481399458342846
4480,2,5.945357084212414e-16,0.05926643643424116,0.04832822886882582
4481,2,5.94365359959206e-16,0.05922819849707785,0.04850052992028786
4482,2,5.943580202418402e-16,0.059189984983024926,0.048638643928180514
4483,2,5.943665044994479e-16,0.05915179593115062,0.0487444899383771
4484,2,5.943582286129676e-16,0.05911363137790006,0.04882005549933233
4485,2,5.943505408057748e-16,0.05907549136303546,0.0488673344892554
4486,2,5.944056583871771e-16,0.059037375923684424,0.048888285046757574
4487,2,5.99520780034346e-16,0.05899928509760986,0.04888480097545944
4488,2,5.9943531696621075e-16,0.058961218921643535,0.04909573550719415
4489,2,5.996517616842548e-16,0.05892317743468646,0.04927500424330766
4490,2,5.996442252851542e-16,0.05888516067241635,0.049418943324095466
4491,2,5.996404589845754e-16,0.05884716867267513,0.04952941081846518
4492,2,5.996297371870871e-16,0.05880920147355288,0.049608250866324255
4493,2,5.996215289603029e-16,0.058771259110652785,0.04965728640319966
4494,2,5.996120003113721e-16,0.058733341621354504,0.04967830514362781
4495,2,5.996000690638536e-16,0.05869544904173128,0.04967312989395012
4496,2,5.996915345926333e-16,0.05865758140884168,0.04980211992733352
4497,2,6.003934608046157e-16,0.05861973875879929,0.049983673372917536
4498,2,6.004145355441592e-16,0.05858192112749869,0.05012817841423711
4499,2,6.004340265087989e-16,0.05854412855148407,0.0502381203160418
4500,2,6.004292885987348e-16,0.05850636106634326,0.05031577198971071
4501,2,6.004259954271747e-16,0.058468618707228096,0.05036321417134282
4502,2,6.004159248900806e-16,0.05843090151062713,0.05038233062152564
4503,2,6.004164622893501e-16,0.0583932095112666,0.050374791243301686
4504,2,6.004106729536109e-16,0.05835554274465862,0.05034203593814901
4505,2,6.011936424100397e-16,0.05831790124692732,0.05028526717588022
4506,2,6.011756103234799e-16,0.058280285052369526,0.050234920082328216
4507,2,6.011704856512165e-16,0.05824269419539656,0.0504226795084417
4508,2,6.01118503296856e-16,0.05820512871134112,0.050575343752425894
4509,2,6.0111354037953545e-16,0.05816758863477961,0.05069362131915334
4510,2,6.011067844786416e-16,0.05813007399916055,0.05077792221893418
4511,2,6.011096149899422e-16,0.058092584839600975,0.05082833452548563
4512,2,6.011025506780804e-16,0.05805512119128396,0.05084466917557151
4513,2,6.011006992027437e-16,0.05801768308643747,0.050825421517117775
4514,2,6.010949622035343e-16,0.05798027055972635,0.051130856802465985
4515,2,6.010603055738949e-16,0.057942883644445414,0.051459381677219085
4516,2,6.045325643891611e-16,0.05790552237502386,0.05172485856910214
4517,2,6.045307256267393e-16,0.05786818678389144,0.051922877298808956
4518,2,6.045271343334021e-16,0.05783087690430616,0.05205040855035037
4519,2,6.04518236505249e-16,0.0577935927703796,0.05207356409233199
4520,2,6.044780476308362e-16,0.05775633441401032,0.05198673723241676
4521,2,6.044734928791513e-16,0.057719101868099476,0.051794728645555566
4522,2,6.044731744759751e-16,0.057681895166925054,0.05123931481752386
4523,2,6.044660001459981e-16,0.05764471434165433,0.05050723320424666
4524,2,6.044638584520537e-16,0.05760755942488614,0.04967792510995217
4525,2,6.043912500237764e-16,0.057570430448773954,0.04889054250592828
4526,2,6.043889289987058e-16,0.05753332744549758,0.048099325363759604
4527,2,6.044377475628421e-16,0.05749625044684484,0.04729175703086952
4528,2,6.044278367760944e-16,0.05745919948580955,0.04646537708116405
4529,2,6.044522607225306e-16,0.05742217459319951,0.043767063919997184
4530,2,6.044465860824793e-16,0.05738517579957776,0.043795562986392866
4531,2,6.044434667588774e-16,0.057348203137036174,0.04380411064262901
4532,2,6.044357018053718e-16,0.05731125663789209,0.04385505628015984
4533,2,6.044336409660401e-16,0.057274336333055925,0.043990871976617996
4534,2,6.043812369689199e-16,0.057237442253221193,0.04410002193208307
4535,2,6.044678730644954e-16,0.0572005744288404,0.04418417522469298
4536,2,6.044568590786504e-16,0.05716373289055364,0.0442449444275983
4537,2,6.044679003255466e-16,0.05712691766968242,0.04437261112985702
4538,2,6.068234991112863e-16,0.05709012879586045,0.04459407324127973
4539,2,6.068187264730158e-16,0.05705336629983335,0.044780834326569874
4540,2,6.068094464648507e-16,0.05701663021155656,0.044934854133922286
4541,2,6.068063407350122e-16,0.056979920561654684,0.04505808759373231
4542,2,6.067953872635562e-16,0.05694323737942775,0.04515246808946216
4543,2,6.067915934355719e-16,0.05690658069411998,0.04521989243082558
4544,2,6.067812091083083e-16,0.05686995053613056,0.045262207736422866
4545,2,6.067772152565086e-16,0.05683334693530952,0.04528120033822525
4546,2,6.06771609969585e-16,0.056796769920368015,0.04527858673638363
4547,2,6.06767095283785e-16,0.056760219521023295,0.04525600655818529
4548,2,6.068209539325745e-16,0.05672369576509044,0.04521501741757916
4549,2,6.068130635049938e-16,0.056687198682558504,0.045157091527183724
4550,2,6.068050724731305e-16,0.05665072830223629,0.04508361388501747
4551,2,6.068103006803355e-16,0.05661428465213128,0.044995881841476404
4552,2,6.068015731062656e-16,0.0565778677617127,0.0448951058461855
4553,2,6.067887081022517e-16,0.05654147765856264,0.044782411176660375
4554,2,6.076698410364472e-16,0.05650511437100195,0.04465884046100044
4555,2,6.06787774006955e-16,0.05646877792751297,0.04452535682036185
4556,2,6.076792278159189e-16,0.05643246835583125,0.04438284747437571
4557,2,6.06781316501755e-16,0.0563961856836277,0.0442321276711688
4558,2,6.082263960926864e-16,0.056359929938627984,0.04407394423074251
4559,2,6.08198246606159e-16,0.05632370114903053,0.04390897827576623
4560,2,6.078651389432322e-16,0.05628749934278113,0.0437378424026047
4561,2,6.078587149431062e-16,0.056251324546005926,0.04356107432039735
4562,2,6.078642107812371e-16,0.05621517678574506,0.043379129902749725
4563,2,6.074131696575323e-16,0.05617905608992635,0.04322489775721028
4564,2,6.078683443166659e-16,0.056142962484323905,0.043110868089217824
4565,2,6.073825897986827e-16,0.056106895997408104,0.04284730376589607
4566,2,6.078419460706756e-16,0.05607085665384687,0.04260366133509663
4567,2,6.079413101923989e-16,0.05603484447845469,0.04239709387989343
4568,2,6.07868156883613e-16,0.0559988595015173,0.04218387506523591
4569,2,6.075862236831902e-16,0.055962901748056446,0.0419626190227973
4570,2,6.07573419705066e-16,0.05592697124437623,0.04173183822675064
4571,2,6.083605703964537e-16,0.055891068016167764,0.04148686426048265
4572,2,6.083958852918776e-16,0.05585519209064818,0.04122299360098225
4573,2,6.08322290517891e-16,0.0558193434897854,0.04093647420950752
4574,2,6.083371278397765e-16,0.05578352224479066,0.040624757880296514
4575,2,6.083010292841066e-16,0.05574772837508542,0.040258056242334916
4576,2,6.076565235974154e-16,0.05571196191052792,0.03993856231052639
4577,2,6.1772715890900665e-16,0.05567622287476748,0.039889282527463266
4578,2,6.1772235808505995e-16,0.05564051129368286,0.03982445183669192
4579,2,6.176851425189345e-16,0.05560482719260926,0.039745247342697354
4580,2,6.17701981421521e-16,0.05556917059436077,0.039652772083345056
4581,2,6.175439126428359e-16,0.05553354152539958,0.03954805531381389
4582,2,6.17543072186415e-16,0.05549794000998637,0.039432054566059804
4583,2,6.175097623381235e-16,0.055462366072330585,0.039305659471420284
4584,2,6.175143291507328e-16,0.05542681973655275,0.03916969322063757
4585,2,6.174843858640269e-16,0.0553913010275186,0.03902491673081876
4586,2,6.175464019353512e-16,0.05535580996886784,0.0388720325690084
4587,2,6.176058098601785e-16,0.055320346584676314,0.0387116364943374
4588,2,6.176467962641731e-16,0.055284910898839176,0.038544352597709164
4589,2,6.176981988061797e-16,0.05524950293489851,0.03854002046097982
4590,2,6.181960831057222e-16,0.055214122716040925,0.03873312802696649
4591,2,6.102514802699899e-16,0.05517877026630749,0.03887804592952904
4592,2,6.100884680640127e-16,0.05514344560833813,0.03897771014140794
4593,2,6.102253235154863e-16,0.05510814876592006,0.0390346352261961
4594,2,6.100534754183413e-16,0.055072879762234045,0.039051098603097856
4595,2,6.102189162929918e-16,0.055037638620078294,0.03919007099749461
4596,2,6.10024373997316e-16,0.05500242536168391,0.039534562132841344
4597,2,6.100853670629821e-16,0.054967240010079285,0.03982602419423387
4598,2,6.099963249539064e-16,0.05493208258790212,0.04006505484111411
4599,2,6.1013899745663e-16,0.05489695311792994,0.040252786610417424
4600,2,6.106317691364371e-16,0.05486185162242821,0.0403907540155668
4601,2,6.107853789220825e-16,0.05482677812265019,0.04048079345252642
4602,2,6.104408184850952e-16,0.054791732642445856,0.04052691904066652
4603,2,6.104274454421117e-16,0.05475671520205398,0.040532345464523445
4604,2,6.102875897135247e-16,0.054721725824899745,0.04049978712160396
4605,2,6.102685745866434e-16,0.05468676453105187,0.04079995830052585
4606,2,6.100191058779848e-16,0.054651831343818444,0.041103398715183204
4607,2,6.100686529728823e-16,0.05461692628295289,0.0413571002649471
4608,2,6.100286521922629e-16,0.05458204937061391,0.04156106314048724
4609,2,6.112020249589202e-16,0.0545472006275106,0.04171600232153683
4610,2,6.11186419789455e-16,0.05451238007599565,0.04182316067465219
4611,2,6.111752078063106e-16,0.05447758773617979,0.041884169912989044
4612,2,6.111194313218804e-16,0.054442823628906636,0.04190094584539228
4613,2,6.111201057382859e-16,0.054408087775176445,0.041877559847547374
4614,2,6.110933715901756e-16,0.05437338019591928,0.04185110213443366
4615,2,6.111530706263937e-16,0.05433870091098854,0.04218690814040471
4616,2,6.110663667002328e-16,0.0543040499407304,0.04247778140262781
4617,2,6.112413431606007e-16,0.05426942730635892,0.042721600053021724
4618,2,6.112091726277822e-16,0.054234833026363616,0.04291753310825985
4619,2,6.112238220132571e-16,0.05420026712267441,0.04306569448341513
4620,2,6.110297283171177e-16,0.05416572961472685,0.043166890042471984
4621,2,6.110192985400385e-16,0.05413122052110736,0.043222431572091935
4622,2,6.110079156612106e-16,0.054096739862893775,0.04323399881556167
4623,2,6.109903833803454e-16,0.05406228765892113,0.043203535981528596
4624,2,6.109770837057293e-16,0.054027863929067985,0.04313512366040051
4625,2,6.109651199723415e-16,0.053993468692633995,0.04342147043993716
4626,2,6.133924768434134e-16,0.05395910196856779,0.0437150943389808
4627,2,6.248850007090865e-16,0.05392476377655174,0.04396478353006383
4628,2,6.252697315007154e-16,0.05389045413586442,0.04416849116679167
4629,2,6.251437963104323e-16,0.05385617306471002,0.0443254475946242
4630,2,6.251283590394385e-16,0.05382192058083454,0.04443581520296114
4631,2,6.251144014504983e-16,0.05378769670446108,0.04450043637302059
4632,2,6.250069254259359e-16,0.053753501453439045,0.04452064838813108
4633,2,6.249930539418982e-16,0.053719334847412356,0.04449797398719202
4634,2,6.249846894733556e-16,0.0536851969039186,0.044433899028306634
4635,2,6.251014702733117e-16,0.053651087640908535,0.04450211391170633
4636,2,6.250918112486238e-16,0.05361700707665419,0.044777880275481685
4637,2,6.263251761437358e-16,0.053582955229330306,0.04502187602498431
4638,2,6.264352011799348e-16,0.053548932116121245,0.04522651743174677
4639,2,6.266873627072893e-16,0.0535149377554673,0.0453863810384858
4640,2,6.266737283465573e-16,0.05348097216551642,0.04549628946741269
4641,2,6.266445477545186e-16,0.05344703536311175,0.045551314194138826
4642,2,6.266306751085322e-16,0.05341312736570078,0.045547179115552616
4643,2,6.338753162772267e-16,0.05337924819097102,0.045480632297487666
4644,2,6.338618033060398e-16,0.053345397854827004,0.04533888836668609
4645,2,6.338469132869501e-16,0.0533115763765757,0.045297982494174605
4646,2,6.324105638847575e-16,0.05327778377163886,0.045538623292991076
4647,2,6.323697431426576e-16,0.053244020057179556,0.045684563147752044
4648,2,6.362493205486855e-16,0.05321028525013265,0.04576576656922793
4649,2,6.362475497419378e-16,0.05317657936682907,0.04576434584177225
4650,2,6.36221883643301e-16,0.05314290242451221,0.04567048124753281
4651,2,6.362071864643551e-16,0.053109254439165574,0.04540169266306737
4652,2,6.361989020129856e-16,0.053075635426677883,0.04495152861005103
4653,2,6.361856012668281e-16,0.05304204540351706,0.044339616676767335
4654,2,6.361757941858883e-16,0.0530084843866844,0.04455119333285573
4655,2,6.431579438113375e-16,0.05297495239040985,0.04461220280100875
4656,2,6.447126205945518e-16,0.052941449431817195,0.04446338245330139
4657,2,6.445067628173405e-16,0.05290797552615625,0.04412774602123193
4658,2,6.444248330519954e-16,0.05287453068972124,0.04363512906732758
4659,2,6.44433618638951e-16,0.05284111493776379,0.042561513112788774
4660,2,6.44416614649846e-16,0.05280772828611245,0.04122055104570421
4661,2,6.443973149076069e-16,0.05277437074940211,0.03977068520505611
4662,2,6.443786150827479e-16,0.05274104234304895,0.03858262078346719
4663,2,6.443629202363265e-16,0.052707743082789804,0.03886290386378999
4664,2,6.532190667075559e-16,0.052674472983172516,0.03909394609030947
4665,2,6.535590900901849e-16,0.05264123205942711,0.03927749521208668
4666,2,6.535526201653255e-16,0.052608020326104635,0.03941538110930232
4667,2,6.535339765569949e-16,0.05257483779762237,0.03950952451057255
4668,2,6.535202759857924e-16,0.052541684489939566,0.03956193336856817
4669,2,6.533885186428766e-16,0.0525085604161786,0.03957469113396339
4670,2,6.533683072880916e-16,0.05247546559151374,0.039800525034650036
4671,2,6.533557789470359e-16,0.05244240003093183,0.040069770436885754
4672,2,6.533405724673258e-16,0.05240936374733347,0.04029073678380346
4673,2,6.532631098101979e-16,0.052376356755229336,0.04046549451047543
4674,2,6.540665536123682e-16,0.052343379069412305,0.040596052601613586
4675,2,6.540305385679781e-16,0.05231043070233592,0.040684411593647773
4676,2,6.5424758426138e-16,0.052277511668972515,0.04073259089810488
4677,2,6.542307833637605e-16,0.052244621982087985,0.040742638667401465
4678,2,6.542132552793439e-16,0.05221176165668891,0.040844065375424954
4679,2,6.541915999372728e-16,0.052178930705023135,0.04113021930820526
4680,2,6.57227065330926e-16,0.05214612914117879,0.04136501345540111
4681,2,6.576964080530041e-16,0.052113356977517775,0.04155028178322251
4682,2,6.576925255309685e-16,0.05208061422787938,0.04168974831458172
4683,2,6.576814232491954e-16,0.05204790090542322,0.04178648599158841
4684,2,6.576666022592097e-16,0.05201521702241432,0.04184315200448818
4685,2,6.576638085028435e-16,0.0519825625920185,0.041862140287105554
4686,2,6.576499310187812e-16,0.051949937626992085,0.04184554788377426
4687,2,6.607793722723507e-16,0.051917342140883324,0.04189866655318397
4688,2,6.601403903111001e-16,0.051884776145342315,0.042186046276766476
4689,2,6.607833906777764e-16,0.051852239653014484,0.042423563504478956
4690,2,6.607541028123633e-16,0.05181973270738412,0.042611471862428196
4691,2,6.607459566858983e-16,0.05178725531952322,0.04275016531780196
4692,2,6.607371437008082e-16,0.05175480749889212,0.04284016108223376
4693,2,6.607146359911564e-16,0.05172238925689131,0.042881019854057456
4694,2,6.606928056852018e-16,0.05169000060523181,0.042871613453923096
4695,2,6.606737180532981e-16,0.05165764155427528,0.04281232478846597
4696,2,6.606561134791812e-16,0.05162531211638202,0.042703009986038154
4697,2,6.606429482088889e-16,0.051593012302780225,0.04295755960230352
4698,2,6.606001199915735e-16,0.051560742125342784,0.043197243828139165
4699,2,6.609100637759385e-16,0.05152850159420837,0.04338171800113422
4700,2,6.607295825482576e-16,0.0514962907216632,0.0435067686073598
4701,2,6.608801930983464e-16,0.051464109518672474,0.04356899920751722
4702,2,6.606993869901979e-16,0.051431957995617505,0.043566060159521136
4703,2,6.606648878015399e-16,0.05139983616403834,0.04349677907201421
4704,2,6.606456909234526e-16,0.05136774403432989,0.043352051504670364
4705,2,6.606281392953531e-16,0.05133568161729539,0.04312442510839176
4706,2,6.606187607579878e-16,0.0513036489246175,0.04281042717588779
4707,2,6.606505657467066e-16,0.051271645966567136,0.04272878431381244
4708,2,6.608780648503802e-16,0.05123967275215287,0.04274239827323889
4709,2,6.584742518679653e-16,0.05120772929279052,0.04266804587090611
4710,2,6.584532774051618e-16,0.0511758155991206,0.04254160985938782
4711,2,6.584347712527571e-16,0.05114393168143509,0.0423520154362933
4712,2,6.5842564406001615e-16,0.05111207754906755,0.042262422379812925
4713,2,6.584409094920339e-16,0.0510802532123744,0.042278461498312936
4714,2,6.585094128158411e-16,0.05104845868187505,0.04228576579536014
4715,2,6.58925937162128e-16,0.051016693967094864,0.04228536607446376
4716,2,6.589105516186589e-16,0.05098495907769908,0.04227816562496933
4717,2,6.589009638079656e-16,0.050953254023687375,0.04226495778849593
4718,2,6.589950909060576e-16,0.05092157881460431,0.04224644072641226
4719,2,6.592540300167291e-16,0.05088993346082313,0.04222322990841132
4720,2,6.52760828600678e-16,0.050858317971014505,0.04219664349396801
4721,2,6.527241436122884e-16,0.05082673235538582,0.04216959292052014
4722,2,6.527031152967894e-16,0.050795176623107605,0.04213887059808741
4723,2,6.54125631184245e-16,0.05076365078275867,0.04210490086182794
4724,2,6.541102651581518e-16,0.05073215484232754,0.04206805961095572
4725,2,6.540901335444762e-16,0.05070068881057521,0.04203107249363569
4726,2,6.540686872318915e-16,0.05066925269525409,0.04199280782877235
4727,2,6.540475504666567e-16,0.05063784650593667,0.04195223163020234
4728,2,6.540242810931154e-16,0.05060647025163746,0.041909611578474504
4729,2,6.53999752518388e-16,0.050575123939870084,0.041867021996213616
4730,2,6.539819770131827e-16,0.05054380757946349,0.041824045109346564
4731,2,6.539975317407125e-16,0.05051252117910464,0.041779384637701256
4732,2,6.539794116841877e-16,0.05048126474720252,0.0417332348007049
4733,2,6.539544793567324e-16,0.050450038291396174,0.04168787964816456
4734,2,6.539248287757243e-16,0.050418841820795465,0.041641963663532344
4735,2,6.539000887982343e-16,0.050387675342246835,0.04159479594612492
4736,2,6.53876621139819e-16,0.05035653886466537,0.041546519346109534
4737,2,6.538541386979738e-16,0.050325432395788045,0.041499197664278675
4738,2,6.555294690114566e-16,0.050294355944182606,0.041451557635507896
4739,2,6.556544018280798e-16,0.050263309516526744,0.04140296002859145
4740,2,6.556417314693058e-16,0.050232293121278596,0.04135351192685821
4741,2,6.556257208229391e-16,0.05020130676503355,0.041305497150943005
4742,2,6.515525037167739e-16,0.05017035045631307,0.04125688876017719
4743,2,6.515105188854823e-16,0.05013942420202798,0.04120752744300571
4744,2,6.67299439692854e-16,0.050108528009194186,0.04115751443726001
4745,2,6.67276633345099e-16,0.0500776618847978,0.04110913160976892
4746,2,6.672380721208919e-16,0.05004682583634466,0.041060066684757146
4747,2,6.672109225717481e-16,0.050016019870666825,0.04101039002342599
4748,2,6.671388961122645e-16,0.04998524399408426,0.04096068217005033
4749,2,6.671150661199321e-16,0.049954498214414236,0.040912035691014204
4750,2,6.670911644890185e-16,0.04992378253806387,0.040862821598266486
4751,2,6.670680606988986e-16,0.049893096970981,0.04081309552103285
