epoch,maxid,minid,maxig,minig,iterationtime,PDEError,FCError,PetscTotal,PetscNormRes
14,0.11455961507470222,0.11329705463241506,0.11493820009300612,0.11354169975405178,0.05984973907470703,0.006200254124276258,0.0062010770140119575,0.031839609146118164,"(1.417495048362306e-16, 2)"
15,0.11445692774295885,0.11317535751306015,0.11486366384160485,0.11343819658078276,0.06594204902648926,0.006103227907389257,0.0061040556971647675,0.03411149978637695,"(1.4164152814209165e-16, 2)"
16,0.1143547492988603,0.11305426563157266,0.1147895010907843,0.1133352113892189,0.06258225440979004,0.006007973640525854,0.006008806240842546,0.03304553031921387,"(1.4153316359360944e-16, 2)"
17,0.11425307722122086,0.11293377598280599,0.11471570996883812,0.11323274157401257,0.06351637840270996,0.005914445184401013,0.005915282508439645,0.03236532211303711,"(1.4142441219523955e-16, 2)"
18,0.11415190900112765,0.11281388557606167,0.1146422886134787,0.11313078454325132,0.05870175361633301,0.005822598125779094,0.005823440091745624,0.03404831886291504,"(1.413152108527341e-16, 2)"
19,0.1140512421418852,0.11269459143503863,0.114569235171789,0.11302933771837545,0.06491565704345703,0.005732389691473105,0.005733236216443061,0.031983375549316406,"(1.4120559382137176e-16, 2)"
20,0.11395107415895991,0.11257589059778171,0.11449654780017476,0.1129283985340968,0.06487631797790527,0.005643778667455468,0.005644629672119095,0.030633211135864258,"(1.410956734105525e-16, 2)"
21,0.11385140257992467,0.11245778011662945,0.11442422466431679,0.1128279644383185,0.06373238563537598,0.005556725323164903,0.0055575807287766565,0.03447723388671875,"(1.409854499847162e-16, 2)"
22,0.1137522249444037,0.11234025705816117,0.1143522639391237,0.11272803289205593,0.05734133720397949,0.005471191340263359,0.005472051071464534,0.03136038780212402,"(1.4087488937873532e-16, 2)"
23,0.11365353880401796,0.11222331850314346,0.11428066380868475,0.1126286013693587,0.06564450263977051,0.005387139745760772,0.005388003727802015,0.033316850662231445,"(1.4076400420694567e-16, 2)"
24,0.11355534172233014,0.11210696154647606,0.11420942246622298,0.11252966735723346,0.06267929077148438,0.005304534848867011,0.005305403010780196,0.03238558769226074,"(1.406528069842891e-16, 2)"
25,0.11345763127479025,0.11199118329713732,0.11413853811404863,0.11243122835556778,0.06142902374267578,0.005223342181794807,0.00522421445054988,0.03651547431945801,"(1.405413100042294e-16, 2)"
26,0.11336040504868103,0.11187598087812912,0.11406800896351282,0.11233328187705491,0.06151151657104492,0.005143528443788632,0.00514440475143374,0.03624439239501953,"(1.4042952541413201e-16, 2)"
27,0.11326366064306377,0.11176135142642145,0.11399783323496145,0.11223582544711937,0.0656132698059082,0.005065061448336031,0.005065941727977474,0.037485599517822266,"(1.4031746509553766e-16, 2)"
28,0.11316739566872412,0.11164729209289644,0.11392800915768933,0.1121388566038434,0.07318282127380371,0.0049879100735451265,0.0049887942591198,0.03906893730163574,"(1.4020514082412642e-16, 2)"
29,0.11307160774811821,0.11153380004229226,0.11385853496989463,0.11204237289789422,0.06208038330078125,0.004912044214993895,0.004912932241651902,0.03611898422241211,"(1.4009256418817467e-16, 2)"
30,0.11297629451531879,0.11142087245314668,0.11378940891863357,0.11194637189245202,0.06773161888122559,0.004875293520054511,0.004875045443686332,0.03723740577697754,"(1.3997974661482424e-16, 2)"
31,0.11288145361596173,0.1113085065177402,0.11372062925977519,0.1118508511631388,0.06770753860473633,0.004899899896792262,0.0048996506500031956,0.03679966926574707,"(1.3986669933510792e-16, 2)"
32,0.11278708270719258,0.11119669944203914,0.11365219425795663,0.11175580829794778,0.0630950927734375,0.004924227394729298,0.004923976991566548,0.036285400390625,"(1.3975343340899215e-16, 2)"
33,0.11269317945761331,0.11108544844563834,0.11358410218653843,0.11166124089717372,0.06713128089904785,0.004948279590036543,0.004948028043294528,0.037200212478637695,"(1.3963995966412802e-16, 2)"
34,0.1125997415472292,0.11097475076170388,0.11351635132756017,0.11156714657334374,0.0727083683013916,0.004972060003580198,0.00497180732681457,0.038984060287475586,"(1.3952628894650737e-16, 2)"
35,0.11250676666739602,0.11086460363691543,0.11344893997169635,0.11147352295114885,0.06299090385437012,0.004995572101989417,0.004995318307976504,0.035851240158081055,"(1.3941243172339342e-16, 2)"
36,0.1124142525207673,0.11075500433140861,0.11338186641821242,0.11138036766737618,0.06250166893005371,0.0050188192987201275,0.005018564400405268,0.03509211540222168,"(1.3929839848746002e-16, 2)"
37,0.11232219682124178,0.11064595011871718,0.1133151289749212,0.11128767837084179,0.0715489387512207,0.005041804955068515,0.005041548964879183,0.036951303482055664,"(1.3918419939556448e-16, 2)"
38,0.11223059729391119,0.11053743828571519,0.11324872595813938,0.11119545272232406,0.06188201904296875,0.0050645323811790224,0.005064275311728039,0.03626227378845215,"(1.3906984456158886e-16, 2)"
39,0.11213945167500791,0.11042946613255897,0.11318265569264431,0.11110368839449773,0.06716275215148926,0.005087004837020463,0.005086746700655453,0.036754608154296875,"(1.3895534392622208e-16, 2)"
40,0.11204875771185312,0.11032203097262915,0.11311691651163104,0.11101238307186842,0.06576108932495117,0.005109225533331258,0.0051089663422487774,0.037981271743774414,"(1.388407072156336e-16, 2)"
41,0.11195851316280497,0.11021513013247257,0.11305150675666957,0.11092153445070785,0.06703925132751465,0.005131197632557758,0.005130937398600821,0.03808403015136719,"(1.38725944081886e-16, 2)"
42,0.11186871579720703,0.11010876095174428,0.11298642477766233,0.1108311402389894,0.06534481048583984,0.005152924249759091,0.005152662985175027,0.03613448143005371,"(1.3861106396195396e-16, 2)"
43,0.11177936339533683,0.1100029207831494,0.11292166893280185,0.11074119815632448,0.06594681739807129,0.005174408453487959,0.005174146170006111,0.037946224212646484,"(1.3849607618031074e-16, 2)"
44,0.11169045374835464,0.10989760699238504,0.11285723758852871,0.11065170593389911,0.06777620315551758,0.0051956532666679175,0.005195389975476417,0.038141727447509766,"(1.3838098986323796e-16, 2)"
45,0.1116019846582525,0.10979281695808238,0.11279312911948972,0.11056266131441125,0.06881976127624512,0.005216661667426261,0.005216397379825821,0.03878378868103027,"(1.382658140588374e-16, 2)"
46,0.11151395393780329,0.10968854807174847,0.1127293419084962,0.11047406205200848,0.06505584716796875,0.005237436589923129,0.0052371713175958234,0.036679744720458984,"(1.3815055767107458e-16, 2)"
47,0.11142635941051023,0.10958479773770836,0.11266587434648268,0.11038590591222626,0.06406641006469727,0.005257980925159938,0.0052577146791854545,0.03584146499633789,"(1.3803522927279387e-16, 2)"
48,0.11133919891055616,0.10948156337304726,0.11260272483246561,0.11029819067192657,0.06679153442382812,0.005278297521763541,0.005278030312805271,0.039200782775878906,"(1.3791983766631035e-16, 2)"
49,0.11125247028275354,0.10937884240755255,0.11253989177350246,0.11021091411923713,0.06673383712768555,0.005298389186759146,0.005298121026342528,0.03596782684326172,"(1.3780439111917152e-16, 2)"
50,0.11116617138249424,0.10927663228365614,0.11247737358465089,0.1101240740534909,0.0680539608001709,0.005318258686317431,0.005317989584785465,0.03746390342712402,"(1.3768889799026128e-16, 2)"
51,0.11108030007569969,0.10917493045637673,0.11241516868892826,0.11003766828516624,0.07495570182800293,0.005337908746493224,0.005337638714486559,0.0433802604675293,"(1.375733664748183e-16, 2)"
52,0.11099485423877117,0.10907373439326222,0.11235327551727127,0.1099516946358274,0.05684995651245117,0.005357342053943183,0.005357071101919075,0.03426241874694824,"(1.3745780459930443e-16, 2)"
53,0.11090983175854033,0.10897304157433223,0.11229169250849584,0.10986615093806533,0.06200218200683594,0.005376561256623677,0.005376289395098155,0.033820152282714844,"(1.3734222018902658e-16, 2)"
54,0.11082523053221986,0.10887284949202072,0.11223041810925721,0.10978103503543914,0.05803108215332031,0.005395568964487011,0.005395296203314359,0.029709815979003906,"(1.3722662105518472e-16, 2)"
55,0.11074104846735441,0.10877315565111878,0.11216945077401022,0.10969634478241778,0.06292438507080078,0.005414367750139806,0.005414094100064659,0.03211617469787598,"(1.3711101488017197e-16, 2)"
56,0.11065728348177169,0.10867395756871744,0.11210878896496983,0.10961207804432228,0.08086538314819336,0.005432960149507014,0.005432685619854993,0.049303293228149414,"(1.3699540905807352e-16, 2)"
57,0.1105739335035337,0.1085752527741507,0.1120484311520718,0.10952823269726819,0.16690754890441895,0.005451348662470929,0.005451073263618156,0.08993339538574219,"(1.3687981110549804e-16, 2)"
58,0.11049099647088827,0.10847703880893862,0.1119883758129337,0.10944480662810865,0.0690755844116211,0.005469535753500659,0.005469259495072265,0.039778947830200195,"(1.367642281603743e-16, 2)"
59,0.11040847033222065,0.10837931322673065,0.1119286214328159,0.10936179773437767,0.06930112838745117,0.005487523852267458,0.005487246743296481,0.03772711753845215,"(1.366486674240306e-16, 2)"
60,0.11032635304600542,0.10828207359324898,0.11186916650458299,0.10927920392423386,0.059410810470581055,0.005505315354241444,0.005505037404951452,0.028213024139404297,"(1.3653313582328174e-16, 2)"
61,0.1102446425807586,0.10818531748623218,0.11181000952866528,0.10919702311640454,0.056702613830566406,0.005522912621280178,0.0055226338407265985,0.03305625915527344,"(1.3641764033106923e-16, 2)"
62,0.1101633369149898,0.10808904249537885,0.11175114901302051,0.1091152532401302,0.06425929069519043,0.0055403179822070495,0.005540038379781009,0.03499460220336914,"(1.3630218763335298e-16, 2)"
63,0.11008243403715476,0.10799324622229155,0.1116925834730958,0.10903389223510931,0.07093167304992676,0.00555753373337181,0.005557253318322353,0.037461280822753906,"(1.3618678445807426e-16, 2)"
64,0.11000193194560791,0.10789792628042089,0.11163431143178974,0.10895293805144353,0.07568359375,0.005574562139202922,0.00557428092031742,0.04333162307739258,"(1.360714372545039e-16, 2)"
65,0.1099218286485552,0.10780308029500964,0.11157633141941478,0.10887238864958321,0.06941866874694824,0.005591405432743229,0.005591123419090849,0.04058527946472168,"(1.3595615244857312e-16, 2)"
66,0.1098421221640072,0.1077087059030372,0.11151864197365967,0.10879224200027333,0.11618685722351074,0.005608065816182826,0.005607783016881029,0.07338643074035645,"(1.3584093639132025e-16, 2)"
67,0.10976281051973234,0.10761480075316418,0.1114612416395522,0.10871249608449972,0.10357499122619629,0.005624545461374124,0.00562426188439602,0.0670478343963623,"(1.357257952413451e-16, 2)"
68,0.10968389175321033,0.10752136250567701,0.11140412896942213,0.10863314889343559,0.07375955581665039,0.005640846510336698,0.005640562165254437,0.04137778282165527,"(1.3561073504632604e-16, 2)"
69,0.10960536391158567,0.10742838883243301,0.11134730252286423,0.10855419842838851,0.07022476196289062,0.005656971075753413,0.005656685970834019,0.04230237007141113,"(1.354957618090183e-16, 2)"
70,0.10952722505162152,0.10733587741680545,0.11129076086670163,0.10847564270074755,0.0674135684967041,0.0056729212414619,0.005672635384623703,0.04333376884460449,"(1.3538088140413648e-16, 2)"
71,0.10944947323965373,0.1072438259536288,0.11123450257494927,0.10839747973193094,0.06789541244506836,0.005688699062917694,0.005688412462934167,0.044090986251831055,"(1.3526609953633065e-16, 2)"
72,0.10937210655154508,0.10715223214914421,0.11117852622877758,0.1083197075533339,0.06873846054077148,0.00570430656766868,0.005704019232588564,0.04122757911682129,"(1.3515142188396952e-16, 2)"
73,0.10929512307263954,0.10706109372094523,0.1111228304164763,0.10824232420627682,0.0730123519897461,0.0057197457558127605,0.005719457694031149,0.03989601135253906,"(1.3503685395649472e-16, 2)"
74,0.10921852089771697,0.10697040839792364,0.1110674137334186,0.10816532774195385,0.0690150260925293,0.005735018600439684,0.005734729819728557,0.04045844078063965,"(1.3492240125976074e-16, 2)"
75,0.10914229813094785,0.1068801739202155,0.11101227478202519,0.10808871622138168,0.09330224990844727,0.0057501270480719005,0.005749837556567883,0.06946206092834473,"(1.3480806905909303e-16, 2)"
76,0.10906645288584824,0.10679038803914742,0.11095741217172886,0.10801248771534869,0.09380650520324707,0.0057650730190934515,0.005764782824613235,0.05025959014892578,"(1.3469386266178876e-16, 2)"
77,0.10899098328523502,0.10670104851718303,0.110902824518939,0.1079366403043644,0.07735419273376465,0.005779858408171875,0.005779567518171547,0.04369211196899414,"(1.3457978715457366e-16, 2)"
78,0.10891588746118112,0.10661215312786954,0.1108485104470064,0.10786117207860918,0.0661921501159668,0.005794485084667347,0.005794193507302481,0.03648543357849121,"(1.344658476055011e-16, 2)"
79,0.10884116355497116,0.10652369965578469,0.11079446858618823,0.10778608113788438,0.0688784122467041,0.005808954893037771,0.005808662635864437,0.03853297233581543,"(1.3435204895705805e-16, 2)"
80,0.10876680971705718,0.10643568589648376,0.11074069757361314,0.10771136559156254,0.05833077430725098,0.005823269653243183,0.0058229767234685426,0.03585481643676758,"(1.342383960772026e-16, 2)"
81,0.10869282410701459,0.10634810965644685,0.11068719605324666,0.10763702355853813,0.06859326362609863,0.005837431161119617,0.005837137566189199,0.0377039909362793,"(1.3412489370936013e-16, 2)"
82,0.1086192048934982,0.1062609687530263,0.1106339626758566,0.10756305316717837,0.06354975700378418,0.005851441188773236,0.005851146935675899,0.03588080406188965,"(1.3401154648052217e-16, 2)"
83,0.10854595025419869,0.1061742610143944,0.1105809960989788,0.10748945255527453,0.06775856018066406,0.005865301484946633,0.005865006581462495,0.03735804557800293,"(1.338983590229583e-16, 2)"
84,0.10847305837579897,0.1060879842794912,0.11052829498688298,0.10741621986999335,0.06827402114868164,0.005879013775386106,0.005878718228657931,0.03669595718383789,"(1.337853358066871e-16, 2)"
85,0.1084005274539309,0.1060021363979727,0.11047585801053873,0.10734335326782879,0.06412625312805176,0.005892579763203333,0.005892283580433144,0.03616666793823242,"(1.3367248124384694e-16, 2)"
86,0.10832835569313222,0.10591671523015897,0.11042368384758178,0.10727085091455416,0.07650375366210938,0.0059060011292253745,0.005905704316866434,0.04132986068725586,"(1.335597996143644e-16, 2)"
87,0.1082565413068036,0.10583171864698283,0.11037177118228032,0.10719871098517433,0.06891560554504395,0.00591927953234204,0.005918982097607994,0.04168820381164551,"(1.3344729514366614e-16, 2)"
88,0.1081850825171659,0.10574714452993844,0.1103201187055016,0.10712693166387843,0.06426119804382324,0.005932416609844861,0.0059321185593042,0.03934526443481445,"(1.333349720085354e-16, 2)"
89,0.10811397755521765,0.10566299077103028,0.11026872511467858,0.10705551114399262,0.06644487380981445,0.00594541397775928,0.005945115318439775,0.03734469413757324,"(1.3322283421207873e-16, 2)"
90,0.10804322466069262,0.10557925527272222,0.11021758911377694,0.10698444762793324,0.06542181968688965,0.005958273231169655,0.005957973969739072,0.036978960037231445,"(1.331108857530968e-16, 2)"
91,0.1079728220820177,0.10549593594788688,0.11016670941326204,0.10691373932716025,0.06254863739013672,0.005970995944544262,0.0059706960874983395,0.037490129470825195,"(1.3299913054174283e-16, 2)"
92,0.10790276807627089,0.1054130307197552,0.1101160847300662,0.10684338446213085,0.07275390625,0.005983583672044372,0.005983283225940994,0.04241442680358887,"(1.3288757236038041e-16, 2)"
93,0.10783306090913951,0.10533053752186618,0.11006571378755613,0.10677338126225339,0.05923748016357422,0.00599603794783513,0.005995736918951167,0.03468966484069824,"(1.3277621492803412e-16, 2)"
94,0.10776369885487856,0.10524845429801682,0.11001559531550043,0.10670372796584154,0.06151175498962402,0.006008360286385932,0.006008058681583606,0.03308749198913574,"(1.3266506192322977e-16, 2)"
95,0.10769468019626932,0.10516677900221238,0.10996572805003738,0.10663442282006878,0.06425237655639648,0.006020552182773939,0.006020250007843231,0.03476667404174805,"(1.3255411693368724e-16, 2)"
96,0.10762600322457803,0.10508550959861672,0.10991611073364285,0.10656546408092302,0.07196593284606934,0.0060326151129712485,0.006032312374415483,0.04635953903198242,"(1.3244338341819428e-16, 2)"
97,0.10755766623951499,0.10500464406150291,0.10986674211509832,0.10649685001316155,0.06255507469177246,0.00604455053412748,0.0060442472380017875,0.03493523597717285,"(1.3233286480693416e-16, 2)"
98,0.10748966754919351,0.10492418037520407,0.10981762094945914,0.10642857889026625,0.05493497848510742,0.0060563598848610125,0.006056056037451185,0.03263545036315918,"(1.3222256443707412e-16, 2)"
99,0.10742200547008929,0.1048441165340644,0.1097687459980229,0.10636064899439901,0.06417179107666016,0.006068044585527164,0.006067740192694515,0.03391265869140625,"(1.321124856498927e-16, 2)"
100,0.10735467832699991,0.10476445054239042,0.109720116028298,0.10629305861635742,0.06618285179138184,0.006079606038493675,0.0060793011059878665,0.03453373908996582,"(1.3200263158827553e-16, 2)"
101,0.10728768445300449,0.10468518041440236,0.10967172981397236,0.10622580605553068,0.07704567909240723,0.006091045628400809,0.006090740162001396,0.03893160820007324,"(1.3189300541667484e-16, 2)"
102,0.10722102218942357,0.10460630417418598,0.1096235861348823,0.1061588896198558,0.06894564628601074,0.0061023647224299005,0.006102058728352233,0.04319953918457031,"(1.3178361017965842e-16, 2)"
103,0.10715468988577906,0.10452781985564429,0.10957568377698157,0.10609230762577396,0.07124781608581543,0.006113564670558836,0.0061132581548051235,0.04378938674926758,"(1.3167444886867955e-16, 2)"
104,0.10708868589975455,0.10444972550244977,0.10952802153231056,0.1060260583981872,0.06902670860290527,0.006124646805806932,0.00612433977345006,0.042459964752197266,"(1.3156552442859682e-16, 2)"
105,0.10702300859715572,0.10437201916799657,0.10948059819896562,0.10596014027041525,0.06858229637145996,0.006135612444496789,0.006135304901366823,0.03876543045043945,"(1.3145683976272084e-16, 2)"
106,0.10695765635187075,0.1042946989153531,0.10943341258106855,0.10589455158415274,0.07552909851074219,0.006146462886484684,0.006146154838226892,0.04395699501037598,"(1.3134839755647263e-16, 2)"
107,0.10689262754583131,0.10421776281721473,0.10938646348873632,0.10582929068942643,0.08071660995483398,0.006157199415408701,0.006156890867448084,0.04343581199645996,"(1.3124020060873288e-16, 2)"
108,0.10682792056897329,0.10414120895585671,0.10933974973805084,0.10576435594455287,0.06677126884460449,0.006167823298913254,0.0061675142568162755,0.03657245635986328,"(1.3113225160335891e-16, 2)"
109,0.10676353381919802,0.10406503542308733,0.10929327015102897,0.10569974571609622,0.066741943359375,0.006178335788891499,0.006178026257863678,0.04142022132873535,"(1.3102455308281862e-16, 2)"
110,0.10669946570233357,0.10398924032020129,0.10924702355559258,0.10563545837882626,0.06834173202514648,0.006188738121708439,0.006188428107378741,0.045874834060668945,"(1.3091710760060887e-16, 2)"
111,0.1066357146320961,0.10391382175793323,0.10920100878553891,0.10557149231567664,0.07429099082946777,0.0061990315184168605,0.00619872102580743,0.04375910758972168,"(1.3080991768704917e-16, 2)"
112,0.1065722790300516,0.10383877785641155,0.10915522468051092,0.1055078459177034,0.07320904731750488,0.006209217184988691,0.006208906219384858,0.04026341438293457,"(1.3070298570032415e-16, 2)"
113,0.10650915732557772,0.10376410674511236,0.10910967008596793,0.10544451758404369,0.08529829978942871,0.006219296312520335,0.0062189848787141955,0.04637718200683594,"(1.305963140203902e-16, 2)"
114,0.10644634795582567,0.1036898065628137,0.1090643438531563,0.10538150572187469,0.06731629371643066,0.006229270077449325,0.006228958180720667,0.044831037521362305,"(1.304899049729835e-16, 2)"
115,0.1063838493656824,0.10361587545754991,0.10901924483908033,0.10531880874637274,0.0688786506652832,0.006239139641761118,0.006238827287230464,0.04231667518615723,"(1.3038376073823652e-16, 2)"
116,0.1063216600077331,0.10354231158656631,0.10897437190647333,0.10525642508067276,0.07120347023010254,0.006248906153192362,0.006248593346036557,0.03998446464538574,"(1.302778835380793e-16, 2)"
117,0.10625977834222347,0.10346911311627391,0.10892972392376868,0.10519435315582785,0.06540250778198242,0.006258570745435537,0.0062582574905434285,0.04140663146972656,"(1.3017227549995215e-16, 2)"
118,0.10619820283702257,0.1033962782222045,0.10888529976507128,0.10513259141076906,0.06918811798095703,0.0062681345383327255,0.00626782084012234,0.042087554931640625,"(1.300669386870323e-16, 2)"
119,0.10613693196758561,0.10332380508896588,0.1088410983101289,0.10507113829226537,0.07079219818115234,0.006277598638071731,0.006277284501798874,0.03937220573425293,"(1.2996187511768646e-16, 2)"
120,0.10607596421691706,0.10325169191019727,0.10879711844430393,0.10500999225488407,0.06846404075622559,0.00628696413737854,0.0062866495674107625,0.04192996025085449,"(1.2985708677047002e-16, 2)"
121,0.10601529807553367,0.10317993688852496,0.10875335905854495,0.10494915176095103,0.06740450859069824,0.0062962321157020934,0.006295917117071781,0.04140520095825195,"(1.2975257552171752e-16, 2)"
122,0.10595493204142804,0.10310853823551815,0.10870981904935885,0.10488861528051147,0.06933808326721191,0.00630540363940383,0.0063050882164183975,0.041251182556152344,"(1.2964834327122414e-16, 2)"
123,0.10589486462003207,0.10303749417164501,0.10866649731878267,0.1048283812912908,0.07007813453674316,0.006314479761932428,0.006314163919718396,0.039775848388671875,"(1.2954439181588508e-16, 2)"
124,0.10583509432418066,0.10296680292622896,0.10862339277435593,0.1047684482786557,0.06710648536682129,0.006323461524011343,0.006323145266939889,0.03928422927856445,"(1.2944072288901912e-16, 2)"
125,0.1057756196740756,0.10289646273740506,0.10858050432909286,0.10470881473557535,0.0672914981842041,0.006332349953807599,0.006332033285794125,0.038411855697631836,"(1.2933733823895587e-16, 2)"
126,0.10571643919724963,0.1028264718520767,0.10853783090145495,0.10464947916258295,0.06902813911437988,0.006341146067107904,0.006340828993245395,0.041176795959472656,"(1.2923423948255594e-16, 2)"
127,0.1056575514285306,0.10275682852587244,0.10849537141532349,0.10459044006773743,0.07097554206848145,0.0063498508674851364,0.006349533392047135,0.04190778732299805,"(1.2913142823737903e-16, 2)"
128,0.10559895491000594,0.10268753102310312,0.10845312479997235,0.10453169596658528,0.06834983825683594,0.006358465346473959,0.006358147473584097,0.04092669486999512,"(1.2902890608101315e-16, 2)"
129,0.10554064819098714,0.10261857761671905,0.10841108999004086,0.10447324538212265,0.06677079200744629,0.006366990483728429,0.006366672217872349,0.0412600040435791,"(1.2892667454030407e-16, 2)"
130,0.10548262982797442,0.10254996658826755,0.10836926592550683,0.10441508684475768,0.06650996208190918,0.006375427247182013,0.006375108592671097,0.039222002029418945,"(1.2882473506564136e-16, 2)"
131,0.1054248983846217,0.10248169622785053,0.10832765155165971,0.10435721889227295,0.06667423248291016,0.006383776593218026,0.006383457554193228,0.038429975509643555,"(1.2872308908703573e-16, 2)"
132,0.10536745243170152,0.10241376483408236,0.1082862458190739,0.10429964006978817,0.07067084312438965,0.006392039466809834,0.0063917200475493985,0.042296409606933594,"(1.286217379712451e-16, 2)"
133,0.10531029054707038,0.102346170714048,0.10824504768358212,0.10424234892972306,0.0703427791595459,0.006400216801694988,0.006399897006303945,0.040631771087646484,"(1.2852068305098502e-16, 2)"
134,0.10525341131563397,0.10227891218326116,0.10820405610624909,0.10418534403176043,0.06653189659118652,0.00640830952050951,0.006407989353185428,0.038025617599487305,"(1.284199256285966e-16, 2)"
135,0.10519681332931277,0.10221198756562279,0.10816327005334513,0.1041286239428094,0.06652593612670898,0.006416318534946163,0.006415997998931999,0.03812432289123535,"(1.2831946696786996e-16, 2)"
136,0.10514049518700776,0.10214539519337974,0.10812268849632002,0.10407218723696893,0.07509565353393555,0.00642424474590295,0.006423923846021751,0.044237613677978516,"(1.282193082501133e-16, 2)"
137,0.10508445549456619,0.10207913340708359,0.10808231041177702,0.1040160324954914,0.06640243530273438,0.006432089043620751,0.0064317677835212805,0.039258718490600586,"(1.2811945068125027e-16, 2)"
138,0.10502869286474767,0.10201320055554963,0.10804213478144688,0.10396015830674656,0.06748342514038086,0.00643985230783101,0.006439530691526585,0.03890657424926758,"(1.2801989531376753e-16, 2)"
139,0.10497320591719028,0.10194759499581618,0.10800216059216217,0.10390456326618538,0.06653285026550293,0.006447535407899021,0.006447213438942612,0.041161537170410156,"(1.279206433132083e-16, 2)"
140,0.10491799327837692,0.10188231509310393,0.10796238683583154,0.10384924597630443,0.06847643852233887,0.0064551392029529265,0.006454816885703707,0.04227113723754883,"(1.2782169568143468e-16, 2)"
141,0.10486305358160182,0.1018173592207756,0.10792281250941428,0.1037942050466102,0.07085394859313965,0.006462664542023839,0.0064623418800202614,0.03995466232299805,"(1.2772305341832114e-16, 2)"
142,0.10480838546693706,0.10175272576029573,0.10788343661489493,0.10373943909358371,0.06889772415161133,0.0064701122641859675,0.006469789261220882,0.038565874099731445,"(1.2762471750167552e-16, 2)"
143,0.10475398758119957,0.10168841310119067,0.107844258159258,0.10368494674064527,0.08281826972961426,0.0064774831986782085,0.006477159858242487,0.05401468276977539,"(1.2752668887288456e-16, 2)"
144,0.10469985857791787,0.10162441964100878,0.10780527615446286,0.10363072661811942,0.06998515129089355,0.006484778165041217,0.006484454490784941,0.040514469146728516,"(1.274289684303098e-16, 2)"
145,0.1046459971172994,0.10156074378528081,0.10776648961741882,0.10357677736320012,0.06474494934082031,0.006491997973239592,0.006491673969133416,0.03882336616516113,"(1.2733155701046628e-16, 2)"
146,0.10459240186619764,0.10149738394748042,0.10772789756996008,0.103523097619916,0.06485271453857422,0.006499143423794794,0.0064988190929149425,0.03757977485656738,"(1.27234455433539e-16, 2)"
147,0.1045390714980796,0.101434338548985,0.10768949903882122,0.10346968603909593,0.06803345680236816,0.006506215307900359,0.006505890654207036,0.040901899337768555,"(1.2713766452534092e-16, 2)"
148,0.10448600469299331,0.10137160601903651,0.10765129305561236,0.10341654127833459,0.06624937057495117,0.006513214407549705,0.00651288943442907,0.04162788391113281,"(1.2704118500963872e-16, 2)"
149,0.10443320013753561,0.10130918479470274,0.1076132786567948,0.10336366200195846,0.06634187698364258,0.0065201414956546425,0.0065198162062962695,0.03869509696960449,"(1.2694501760611925e-16, 2)"
